early_goldblue,mid_goldblue,late_goldblue,lane
286.2,426.2,389.14285714285717,Middle
305.73333333333335,377.0,333.2857142857143,Middle
333.26666666666665,372.3,454.4848484848485,Middle
300.1333333333333,328.1,499.8,Middle
352.46666666666664,510.1,690.0,Middle
337.8,501.8,512.0,Middle
306.6666666666667,384.8,457.6842105263158,Middle
329.3333333333333,457.1,426.7368421052632,Middle
324.6,417.0,418.25,Middle
334.73333333333335,340.8,448.875,Middle
364.6,350.7,322.0,Middle
322.2,436.3,595.1111111111111,Middle
332.6,300.1,414.8,Middle
336.2,456.5,447.6875,Middle
315.0,347.6,285.0,Middle
321.1333333333333,362.1,389.5,Middle
343.06666666666666,478.3,498.70588235294116,Middle
319.73333333333335,351.9,338.1666666666667,Middle
309.2,404.6,337.0,Middle
328.6,363.6,403.46153846153845,Middle
367.8666666666667,625.7,428.25,Middle
287.53333333333336,322.3,301.5,Middle
332.53333333333336,386.9,415.05555555555554,Middle
326.8666666666667,291.9,417.8,Middle
374.93333333333334,454.5,508.5,Middle
311.53333333333336,407.4,389.25,Middle
385.26666666666665,427.9,538.6666666666666,Middle
311.1333333333333,319.8,387.3636363636364,Middle
398.8666666666667,555.2,649.5,Middle
350.46666666666664,334.8,465.4,Middle
316.46666666666664,429.0,553.4285714285714,Middle
358.2,459.6,,Middle
320.6666666666667,289.7,294.0,Middle
329.73333333333335,372.8,412.1875,Middle
321.93333333333334,394.1,312.5,Middle
312.0,282.2,232.8,Middle
341.1333333333333,382.4,397.8,Middle
332.6,438.3,443.3142857142857,Middle
343.73333333333335,372.1,356.5,Middle
327.06666666666666,438.0,598.5263157894736,Middle
337.46666666666664,375.2,605.5,Middle
367.4,317.6,343.2857142857143,Middle
333.0,363.2,465.4,Middle
307.26666666666665,548.3,640.5,Middle
308.93333333333334,363.9,382.0,Middle
344.53333333333336,384.9,479.0833333333333,Middle
360.1333333333333,468.2,727.0,Middle
363.73333333333335,439.5,320.2857142857143,Middle
320.3333333333333,576.6666666666666,,Middle
290.53333333333336,301.5,230.0,Middle
325.2,564.3,586.0,Middle
280.93333333333334,332.6,390.27272727272725,Middle
310.8,294.1,159.8,Middle
351.2,329.6,382.6923076923077,Middle
330.2,390.6,514.5909090909091,Middle
332.6,355.7,459.0,Middle
346.26666666666665,412.8,442.0833333333333,Middle
362.26666666666665,422.1,421.2105263157895,Middle
323.6,317.4,373.3666666666667,Middle
356.46666666666664,357.0,522.625,Middle
313.53333333333336,417.5,328.45454545454544,Middle
340.06666666666666,534.4,492.0,Middle
339.3333333333333,389.1,559.1818181818181,Middle
346.8,407.1,425.29411764705884,Middle
324.2,398.1,496.1,Middle
328.1333333333333,459.7,467.72727272727275,Middle
296.73333333333335,331.7,315.55555555555554,Middle
367.46666666666664,427.0,488.94444444444446,Middle
340.93333333333334,402.5,380.25,Middle
337.73333333333335,455.7,361.25,Middle
335.4,331.0,,Middle
315.46666666666664,447.4,511.0,Middle
325.93333333333334,393.5,667.0,Middle
341.53333333333336,315.1,373.0,Middle
311.93333333333334,350.1,297.6666666666667,Middle
316.53333333333336,436.5,496.875,Middle
340.93333333333334,368.2,453.8,Middle
306.46666666666664,321.9,350.42857142857144,Middle
310.3333333333333,372.2,414.6666666666667,Middle
323.3333333333333,314.4,233.83333333333334,Middle
412.2,541.4,,Middle
325.0,420.6,422.11764705882354,Middle
323.73333333333335,389.5,340.5,Middle
403.26666666666665,444.8,431.05882352941177,Middle
297.0,416.3,295.0,Middle
313.6,400.1,413.6,Middle
327.73333333333335,550.9,354.25,Middle
347.73333333333335,414.5,542.3333333333334,Middle
330.26666666666665,400.8,433.0,Middle
355.6666666666667,387.3,285.0,Middle
348.6666666666667,569.3,491.0,Middle
321.26666666666665,319.3,374.0,Middle
317.2,394.7,461.38461538461536,Middle
332.93333333333334,411.6,344.55555555555554,Middle
338.6666666666667,350.0,348.0,Middle
374.6666666666667,342.9,302.0,Middle
310.6,390.1,362.14285714285717,Middle
358.93333333333334,360.6,430.2142857142857,Middle
313.0,415.1,290.125,Middle
321.8666666666667,346.9,411.3333333333333,Middle
398.53333333333336,539.4,,Middle
331.3333333333333,325.3,343.8333333333333,Middle
315.4,388.5,345.38461538461536,Middle
326.73333333333335,363.5,454.1818181818182,Middle
326.8666666666667,421.5,413.29411764705884,Middle
314.0,464.0,362.5217391304348,Middle
316.3333333333333,305.2,263.0,Middle
343.1333333333333,402.8,530.3809523809524,Middle
337.6,552.0,988.3333333333334,Middle
332.53333333333336,428.8,489.6363636363636,Middle
324.6,467.6,635.8571428571429,Middle
356.6666666666667,417.0,416.45454545454544,Middle
346.26666666666665,392.1,476.2857142857143,Middle
330.2,396.2,476.8,Middle
338.2,391.6,417.6,Middle
355.3333333333333,454.0,534.0,Middle
346.1333333333333,393.7,384.9230769230769,Middle
374.2,514.6,396.5,Middle
301.3333333333333,432.0,313.6923076923077,Middle
365.53333333333336,405.9,390.97297297297297,Middle
353.2,387.2,632.6666666666666,Middle
321.6,358.3,343.0,Middle
283.3333333333333,368.0,281.8,Middle
366.53333333333336,385.6,320.55555555555554,Middle
318.4,272.4,374.4,Middle
321.0,416.3,551.2666666666667,Middle
352.46666666666664,721.4,461.0,Middle
331.0,376.2,318.875,Middle
318.26666666666665,450.5,368.2307692307692,Middle
317.26666666666665,438.1,739.4444444444445,Middle
371.93333333333334,507.3,449.6666666666667,Middle
336.6666666666667,538.1666666666666,,Middle
315.26666666666665,293.3,339.04761904761904,Middle
313.6666666666667,368.4,359.9,Middle
362.3333333333333,447.2,593.0,Middle
355.4,408.6,602.0,Middle
288.46666666666664,325.5,295.3,Middle
310.4,389.9,423.9375,Middle
380.06666666666666,445.6,320.09090909090907,Middle
339.06666666666666,340.0,360.75,Middle
306.53333333333336,364.8,298.72727272727275,Middle
299.4,335.2,306.7142857142857,Middle
328.0,392.4,386.9375,Middle
351.0,425.0,314.0,Middle
369.6,408.3,570.3333333333334,Middle
316.46666666666664,411.6,250.66666666666666,Middle
288.2,433.8,338.5,Middle
327.26666666666665,481.2,549.6666666666666,Middle
365.1333333333333,381.7,535.6666666666666,Middle
299.73333333333335,337.1,276.0,Middle
355.2,446.5,372.3333333333333,Middle
350.26666666666665,432.2,496.4,Middle
346.3333333333333,447.5,343.77777777777777,Middle
410.46666666666664,516.1428571428571,,Middle
326.8,431.8,591.3333333333334,Middle
315.93333333333334,312.6,423.8,Middle
337.4,388.9,294.0,Middle
343.53333333333336,560.1,679.6666666666666,Middle
325.93333333333334,369.7,384.2857142857143,Middle
327.1333333333333,410.7,467.1111111111111,Middle
322.0,371.0,310.8666666666667,Middle
309.6666666666667,323.0,324.14285714285717,Middle
332.3333333333333,426.8,358.04347826086956,Middle
317.8666666666667,409.3,609.6666666666666,Middle
357.73333333333335,381.1,439.0,Middle
279.8,367.2,449.1578947368421,Middle
313.0,413.9,514.0,Middle
312.06666666666666,429.5,386.54545454545456,Middle
338.6,523.2,374.0,Middle
300.93333333333334,570.4,565.5,Middle
333.06666666666666,501.3,738.2,Middle
312.2,300.4,197.83333333333334,Middle
330.1333333333333,439.2,573.4545454545455,Middle
304.2,444.3,426.09090909090907,Middle
313.06666666666666,456.4,628.375,Middle
332.26666666666665,486.3,571.7692307692307,Middle
306.46666666666664,414.2,421.92857142857144,Middle
376.8,448.8,412.0,Middle
287.2,306.0,191.0,Middle
341.1333333333333,422.8,448.14814814814815,Middle
333.46666666666664,397.6,507.9166666666667,Middle
365.6,351.8,399.9375,Middle
298.93333333333334,362.2,382.6666666666667,Middle
340.8666666666667,485.4,281.1666666666667,Middle
430.2,586.8,1098.0,Middle
377.2,408.6,578.9,Middle
285.06666666666666,379.9,290.3333333333333,Middle
324.73333333333335,539.8,375.2,Middle
355.6,564.8,495.0,Middle
309.4,402.2,311.85714285714283,Middle
339.4,391.5,548.3076923076923,Middle
318.6,348.9,374.0,Middle
336.06666666666666,385.1,371.25,Middle
323.46666666666664,395.6,501.5,Middle
337.06666666666666,628.2,,Middle
279.53333333333336,410.0,491.10526315789474,Middle
323.26666666666665,432.0,345.57894736842104,Middle
335.3333333333333,339.1,733.6,Middle
349.4,328.2,338.94736842105266,Middle
323.3333333333333,490.0,456.25,Middle
344.8666666666667,239.1,467.0,Middle
329.2,533.3,540.3333333333334,Middle
313.6666666666667,308.9,460.8421052631579,Middle
345.53333333333336,508.7,797.25,Middle
296.3333333333333,420.6,477.47058823529414,Middle
347.6666666666667,472.3,422.7,Middle
340.26666666666665,380.2,331.77272727272725,Middle
330.1333333333333,453.0,493.2608695652174,Middle
388.73333333333335,597.9,491.85714285714283,Middle
381.6,431.8,735.0,Middle
289.4,317.7,211.0,Middle
339.6666666666667,478.1,422.8,Middle
325.1333333333333,423.5,430.3333333333333,Middle
323.3333333333333,337.6,359.44444444444446,Middle
317.93333333333334,424.2,240.5,Middle
298.0,390.2,471.3333333333333,Middle
356.0,391.5,405.3333333333333,Middle
320.1333333333333,373.1,480.0,Middle
321.8666666666667,458.1,435.46153846153845,Middle
367.8,359.7,325.39130434782606,Middle
368.1333333333333,449.2,612.2222222222222,Middle
329.0,504.7,374.1,Middle
316.26666666666665,545.0,411.5263157894737,Middle
295.0,378.1,358.0,Middle
317.4,456.3,382.44444444444446,Middle
328.8,308.2,448.7307692307692,Middle
330.0,334.9,417.6666666666667,Middle
314.8666666666667,496.7,602.75,Middle
315.73333333333335,387.6,322.0,Middle
330.1333333333333,351.4,322.84615384615387,Middle
348.6,438.7,561.0,Middle
305.0,372.2,458.89473684210526,Middle
362.6666666666667,438.9,372.375,Middle
322.0,361.1,290.90909090909093,Middle
348.73333333333335,494.0,699.0,Middle
390.2,559.4,504.375,Middle
313.0,442.6,421.3076923076923,Middle
320.2,454.8,407.7857142857143,Middle
318.06666666666666,370.5,259.0,Middle
360.0,344.6,471.85714285714283,Middle
351.8,457.6,509.1111111111111,Middle
330.0,465.9,507.375,Middle
307.8666666666667,360.0,387.125,Middle
352.93333333333334,482.1,508.8333333333333,Middle
325.73333333333335,331.8,437.7142857142857,Middle
316.4,515.1,,Middle
318.1333333333333,324.7,508.8,Middle
319.4,370.1,480.05263157894734,Middle
280.46666666666664,324.9,390.1666666666667,Middle
318.8666666666667,336.0,604.8333333333334,Middle
375.06666666666666,421.3,427.9166666666667,Middle
376.26666666666665,380.8,570.2105263157895,Middle
392.53333333333336,559.7,361.7083333333333,Middle
322.73333333333335,362.0,497.35714285714283,Middle
288.73333333333335,363.1,512.0,Middle
308.0,528.3,593.0,Middle
327.26666666666665,401.4,495.42857142857144,Middle
316.46666666666664,371.3,404.15384615384613,Middle
340.06666666666666,332.3,435.92857142857144,Middle
328.8666666666667,280.5,488.2,Middle
356.73333333333335,421.6,429.44444444444446,Middle
340.0,491.9,389.88235294117646,Middle
327.26666666666665,453.2,455.77777777777777,Middle
348.06666666666666,353.4,433.5,Middle
273.1333333333333,440.6,461.3,Middle
348.0,509.0,550.4545454545455,Middle
260.06666666666666,381.9,505.0,Middle
347.6,502.7,500.1111111111111,Middle
306.4,365.3,222.5,Middle
336.6,416.8,372.5,Middle
336.46666666666664,394.4,399.53333333333336,Middle
380.06666666666666,404.6,752.0,Middle
296.26666666666665,398.6,343.6666666666667,Middle
325.4,516.1,457.8666666666667,Middle
339.4,383.5,455.1764705882353,Middle
304.93333333333334,369.1,266.6666666666667,Middle
318.93333333333334,512.3,479.7647058823529,Middle
320.1333333333333,369.3,510.6111111111111,Middle
309.6666666666667,445.2,478.6190476190476,Middle
326.06666666666666,464.7,796.0,Middle
403.6,499.9,539.28,Middle
303.73333333333335,265.7,,Middle
362.4,449.4,504.0,Middle
250.6,482.7,326.2857142857143,Middle
331.46666666666664,535.9,735.0,Middle
307.6,440.5,383.8333333333333,Middle
348.73333333333335,386.4,365.0625,Middle
329.93333333333334,449.3,570.2857142857143,Middle
347.73333333333335,441.5,633.6666666666666,Middle
321.93333333333334,433.2,513.2307692307693,Middle
337.46666666666664,401.1,414.25,Middle
379.0,481.4,578.875,Middle
297.93333333333334,425.8,469.4,Middle
300.53333333333336,381.5,406.9,Middle
350.93333333333334,490.7,458.27777777777777,Middle
314.73333333333335,423.3,695.3571428571429,Middle
318.26666666666665,335.3,333.6666666666667,Middle
348.26666666666665,415.2,579.3333333333334,Middle
370.73333333333335,461.8,121.0,Middle
343.0,371.8,364.625,Middle
348.3333333333333,375.5,553.2857142857143,Middle
