early_goldblue,mid_goldblue,late_goldblue,lane
318.2,363.3,478.46153846153845,Jungle
358.0,339.0,435.64285714285717,Jungle
335.46666666666664,409.3,459.0,Jungle
298.2,241.1,206.0,Jungle
276.53333333333336,353.6,424.4074074074074,Jungle
292.8,376.6,361.3333333333333,Jungle
299.53333333333336,295.2,333.5625,Jungle
339.1333333333333,346.0,341.0,Jungle
295.06666666666666,391.4,283.3333333333333,Jungle
287.06666666666666,527.2,526.0,Jungle
371.1333333333333,352.9,533.3,Jungle
263.8666666666667,329.0,381.1666666666667,Jungle
332.0,614.3,399.0,Jungle
269.93333333333334,366.5,389.5,Jungle
271.8666666666667,346.2,306.7142857142857,Jungle
318.3333333333333,408.7,382.61538461538464,Jungle
312.46666666666664,348.7,348.5,Jungle
291.8,378.1,306.75,Jungle
284.26666666666665,340.9,474.5,Jungle
328.8666666666667,418.9,,Jungle
275.53333333333336,369.4,415.3157894736842,Jungle
287.2,432.5,307.4736842105263,Jungle
423.93333333333334,462.5,536.0,Jungle
305.4,346.2,275.1578947368421,Jungle
330.1333333333333,404.9,406.375,Jungle
322.53333333333336,259.2,343.0,Jungle
278.06666666666666,408.4,377.5,Jungle
282.53333333333336,351.7,456.7894736842105,Jungle
304.1333333333333,429.3,714.5,Jungle
310.0,408.5,428.2352941176471,Jungle
319.4,483.2,379.4,Jungle
288.8666666666667,369.3,377.72727272727275,Jungle
295.1333333333333,353.7,312.04347826086956,Jungle
319.1333333333333,391.4,389.7142857142857,Jungle
333.3333333333333,409.4,495.0,Jungle
306.46666666666664,355.9,426.5,Jungle
311.06666666666666,428.8,328.6,Jungle
370.4,301.9,390.6666666666667,Jungle
294.6,364.7,310.77777777777777,Jungle
336.8666666666667,401.1,281.5,Jungle
309.46666666666664,399.4,498.77777777777777,Jungle
316.93333333333334,356.1,405.06666666666666,Jungle
288.93333333333334,319.2,267.1818181818182,Jungle
315.6,306.4,311.3076923076923,Jungle
314.8666666666667,326.7,286.2173913043478,Jungle
345.1333333333333,369.5,442.8888888888889,Jungle
268.93333333333334,393.3,268.3,Jungle
301.8666666666667,403.2,399.36842105263156,Jungle
318.1333333333333,374.1,328.77777777777777,Jungle
310.0,366.2,339.0,Jungle
337.0,330.3,385.84615384615387,Jungle
335.8,368.4,400.037037037037,Jungle
283.06666666666666,480.0,388.5,Jungle
303.06666666666666,327.6,285.53333333333336,Jungle
285.93333333333334,304.2,295.38461538461536,Jungle
379.6,385.7,438.2,Jungle
312.06666666666666,355.5,362.42105263157896,Jungle
355.6,399.2,301.1875,Jungle
317.53333333333336,321.5,272.27272727272725,Jungle
320.53333333333336,442.0,401.5,Jungle
343.53333333333336,531.4,479.25,Jungle
245.0,342.5,320.0,Jungle
322.6,442.9,384.2857142857143,Jungle
315.3333333333333,325.0,291.2857142857143,Jungle
340.8,330.1,455.0,Jungle
313.8,418.8,537.7777777777778,Jungle
305.93333333333334,402.4,463.5,Jungle
283.46666666666664,394.7,299.625,Jungle
370.2,379.2,321.25,Jungle
354.6,352.7,374.14285714285717,Jungle
273.0,424.2,,Jungle
249.33333333333334,314.3,275.7,Jungle
250.6,261.8,315.05263157894734,Jungle
285.53333333333336,295.2,256.6666666666667,Jungle
317.93333333333334,329.8,506.1666666666667,Jungle
368.1333333333333,364.7,432.625,Jungle
322.8666666666667,350.3,410.5263157894737,Jungle
305.46666666666664,481.5,321.7083333333333,Jungle
277.6,292.8,393.85714285714283,Jungle
237.26666666666668,328.9,325.4642857142857,Jungle
326.06666666666666,348.1,404.9166666666667,Jungle
351.06666666666666,285.7,360.92857142857144,Jungle
322.46666666666664,340.1,327.03846153846155,Jungle
322.73333333333335,338.8,356.0,Jungle
246.46666666666667,307.2,403.3,Jungle
316.93333333333334,334.8,374.14814814814815,Jungle
315.93333333333334,343.2,313.88235294117646,Jungle
323.06666666666666,306.9,243.11111111111111,Jungle
304.53333333333336,293.9,304.35714285714283,Jungle
341.73333333333335,428.4,375.4,Jungle
322.8666666666667,381.2,445.54545454545456,Jungle
320.93333333333334,378.9,189.0,Jungle
354.6,340.1,389.5,Jungle
303.1333333333333,316.2,263.25,Jungle
316.53333333333336,347.0,381.375,Jungle
296.3333333333333,322.0,300.0,Jungle
